Search,Title,Cities,States,Latitude,Longitude,Description,Skills,Min_Salary,Max_Salary,Mean_Salary,URL
Data Engineer,Test Automation Engineer,San Francisco,CA,37.7749295,-122.4194155,"If you are a Test Automation Engineer  with experience cloud integration, please read on!Job Title: Test Automation Engineer Location: San Francisco, CASalary: $130- $160k + equityThe Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a Test Automation Engineer  to join our newest team, our cloud based team. Do you want to be a part of  a new team on a stable growing company? Do you want to test   cloud based applications? Then this is the job for you!!What You Will Be Doing-Implement automated testing as part of the SLDC to ensure the quality of every new software release-Define, document and improve DevOps Testing processes and procedures-Provide detailed and timely results of regression and performance testing to developers so that root cause can be identified and corrected efficiently and without causing delays to release schedules-Collaborate with developers to identify bugs, issues and defects-Work with various teams to promote quality best practices, and standardization-Participate in the review of product design specifications and source code with other members of the engineering team, ensure the testability requirements are addressed in the design-Collaborate with other teams including Release Management, Product Management and product support teams for successful delivery of new featuresWhat You Need for this PositionRequirements:Bachelors degree in Computer Science or equivalent-At least 3 Years of experience in QA or Test automation- Prior testing in a DevOps culture for Cloud-based software solutions-Experience Testing RESTful APIs-Experience with Automated Testing Tools (Cucumber, Capybara, Selenium Webdriver, JMeter, Postman, other Open-source Tools etc.)-Development Experience with Ruby, Python, JavaScript-Experience with automated testing tools, CI/CD tools like Jenkins, Teamcity or Bamboo-Hands on experience with JIRAPluses: -Experience with AWS, as a plus-Experience with Performance Testing -English required, German beneficialWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home optionsSo, if you are a Test Automation Engineer   with experience, please apply today!                                    ","['Selenium', 'Ruby/Python/JavaScript', 'CI/CD', 'AWS/Cloud', 'Automated testing tools', 'testing REST based web services']",130000,160000,145000.0,https://www.cybercoders.com/test-automation-engineer-job-400527
Data Engineer,Machine Learning Engineer,Palo Alto,CA,37.441883399999995,-122.14301950000001,"If you are a   Machine Learning Engineer with experience in Deep Learning , please read on!Job Title:  Machine Learning Engineer Location: Palo Alto, CAThe Company: We are a Clinical AI computing platform that uses healthcare specific NLP and Machine learning to generate real-time clinical insights. Our team includes experts in machine learning, neroscience, medicine, and data science. We work with millions of records and data points and are looking to add a great  Machine Learning Engineer to our team!!What You Will Be Doing-Use Deep Learning to optimize large-scale machine learning algorithms with thousands of parameters-Design algorithms that combine human & machine workers to train high quality ML models-This position requires expertise in acquiring, processing, analyzing and modeling of information from potentially massive amounts of structured and unstructured data.-You will collaborate closely with technologists and business stakeholders on the transition of your research into high value business applications.-If you thrive on mastering new technical challenges and desire the opportunity to use your expertise to generate creative solutions to real-world problems, we want to hear from you!What You Need for this PositionRequirements:Bachelors in computer Science or equivalent 1-2 years of experience using the following :-Machine Learning or Deep Learning Java, Scala, python, R, or C++ Preferred skills: -PhD or MD-Research experience in advanced machine learning for temporal and hierarchical domains (e.g., probabilistic graphical models, recurrent neural networks, deep learning).- Healthcare Domain experience- Deep Learning- Artificial IntelligenceWhat's In It for You- Great Work Environment- Competitive Salary- immediate hireSo, if you are a  Machine Learning Engineer   with experience, please apply today!                                    ","['Machine Learning', 'Deep Learning', 'Java']",Unknown,Unknown,Unknown,https://www.cybercoders.com/machine-learning-engineer-job-405484
Data Engineer,Software Development Engineer in Test,San Francisco,CA,37.7749295,-122.4194155,"If you are a Software Development Engineer in Test with experience automation, please read on!Job Title: Software Development Engineer in TestLocation: San Francisco, CASalary: $100- $160k + equityThe Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a Software Development Engineer in Test  to join our newest team, our cloud based team. Do you want to be a part of  a new team on a stable growing company? Do you want to test   cloud based applications? Then this is the job for you!!What You Will Be Doing-Implement automated testing as part of the SLDC to ensure the quality of every new software release-Provide detailed and timely results of regression and performance testing to developers so that root cause can be identified and corrected efficiently and without causing delays to release schedules-Collaborate with developers to identify bugs, issues and defects-Work with various teams to promote quality best practices, and standardization-Participate in the review of product design specifications and source code with other members of the engineering team, ensure the testability requirements are addressed in the design-Collaborate with other teams including Release Management, Product Management and product support teams for successful delivery of new featuresWhat You Need for this PositionRequirements:Bachelors degree in Computer Science or equivalent-At least 3 Years of experience in QA or Test automation- Programming experience  prefferably with Ruby, JavaScript or Python- Experience with Selenium or Equivalent- Api testing- Linux- Solid understanding of HTTP or Networking ConceptsPluses: -Experience with Public Clouds- AWS/EC2/AZURE- Knowledge of Distributed Systems-Experience with Performance Testing -English required, German beneficialWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home optionsSo, if you are a Software Development Engineer in Test with experience, please apply today!                                    ","['Test Automation', 'Selenium', 'API Testing', 'Ruby/JavaScript/Python', 'Linux', 'HTTP', 'Public Clouds- AWS/EC2/AZURE']",100000,160000,130000.0,https://www.cybercoders.com/software-development-engineer-in-test-job-406449
Data Engineer,Lead DevOps Engineer,San Jose,CA,37.338208200000004,-121.88632859999998,"If you are a DevOps Engineer with experience leading the automation, deployment and monitoring of a hybrid cloud infrastructure, please read on!Located in San Jose, CA we are an innovative start-up that is changing the game in digital storage.  Our technology utilizes incredibly high bandwidth to move large volumes of data in order to reduce and eliminate clunky data movement.Top Reasons to Work with Us1. Extremely competitive Salary.2. Stock Options.3. Health Benefits: Medical, Vision & Dental4. Challenging and highly motivating work environment.What You Will Be Doing- Leading the automation, deployment and monitoring of an AWS hybrid cloud infrastructure.- Leading the development effort of our Continuous Integration system that includes both software and hardware components.- Contribute to building a strong team of DevOps Engineers.- Design, build and maintain monitoring and logging for all systems including our proprietary hardware.- Apply security best practices at the cloud, operating system and application levels.- Build and maintain development and configuration management tools for our software and hardware components and systems.- Write and maintain custom Bash and Python scripts to increase system efficiency and lower the human intervention time on any tasks.What You Need for this Position- Must have a strong Automation mindset.- Solid Linux Administration experience.- Solid Cloud experience, preferably AWS.- Good knowledge of Network Infrastructure: routers, switches, Firewalls, VPN, DNS, TCP, UDP etc.- Automation/configuration management using either Chef, Puppet or Ansible.- Experience with virtualization and containerization: VMware, VirtualBox, Docker.- Experience with logging and monitoring systems.- Comfortable working in a Linux environment: Ubuntu, RedHat, Fedora, CentOS- Strong knowledge of bash and Python scripting for automation.- Knowledge of git, Jira and Jenkins.- Ability to use open source technologies and cloud services- Knowledge of security best practices- Knowledge of OOP design and patterns is a plus- Comfortable in an Agile methodologySo, if you are a DevOps Engineer with experience leading the automation, deployment and monitoring of a hybrid cloud infrastructure, please apply today!                                    ","['Devops', 'Continuous Automation', 'Continuous deployment', 'Linux System Administration', 'Amazon Web Services (AWS)', 'Network Administration', 'Configuration management (Chef/Ansible/Puppet/etc)', 'Jenkins', 'Bash', 'Python']",150000,225000,187500.0,https://www.cybercoders.com/lead-devops-engineer-job-410629
Data Engineer,Performance Test  Engineer,San Francisco,CA,37.7749295,-122.4194155,"If you are a Performance Test Engineer with experience cloud integration, please read on!Job Title: Performance Test EngineerLocation: San Francisco, CAThe Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a Performance Engineer to join our newest team, our cloud based team. Do you want to be a part of  a new team on a stable growing company?  Do you want to be the performance guru for a Big Data Cloud based product? Then this is the job for you!!What You Will Be Doing-Work with development teams that are building our software to generate workloads and tools to understand and characterize system performance and scalability-Understand system architecture to isolate and layout limitations/problem areas-Be the performance guru and owner for our on premise product and cloud services.-Work with the engineering team, customer support, and field engineers to find and analyze performance bottlenecks and initiate discussions about improvements in architecture and underlying code-Give performance consultation and tuning tips to the field-Own development of automated performance test framework-Monitor/analyze/catalog the results and ensure that our product hits defined target goals for performanceWhat You Need for this PositionRequirements:Bachelors degree in Computer Science or equivalent-3+ years industry experience in performance analysis/benchmarking-Experience with distributed systems-Experience with agile development methodology-Good knowledge of database systems and query execution methods-Excellent track record of thriving on technically demanding projects-Ability to narrow down root cause of performance bottlenecks on both frontend and backend-Skilled with object-oriented scripting languages such as Python or Ruby-Comfortable in a Linux environment-Ability to identify potential limitations in software architectures-Have solid knowledge on performance, the core principles and methodologiesPluses: -Experience with AWS, as a plus-Experience with Performance Testing- Jmeter, Tsung, Locust, Gatling-Know how to tune up the JVM, GC and the kernel-Understanding of throughput, latency, memory and CPU utilization-English required, German beneficialWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home optionsSo, if you are a Performance Test Engineer with experience, please apply today!                                    ","['Performance Testing', 'Linux', 'Python or Ruby', 'Distributed Systems']",100000,150000,125000.0,https://www.cybercoders.com/performance-test-engineer-job-411615
Data Engineer,Senior DevOps Engineer (Python),San Jose,CA,37.338208200000004,-121.88632859999998,"If you are a Senior DevOps Engineer (Python) with experience leading the automation, deployment and monitoring of a hybrid cloud infrastructure, please read on!Located in San Jose, CA we are an innovative start-up that is changing the game in digital storage.  Our technology utilizes incredibly high bandwidth to move large volumes of data in order to reduce and eliminate clunky data movement.Top Reasons to Work with Us1. Extremely competitive Salary.2. Stock Options.3. Health Benefits: Medical, Vision & Dental4. Challenging and highly motivating work environment.What You Will Be Doing- Leading the automation, deployment and monitoring of an AWS hybrid cloud infrastructure.- Leading the development effort of our Continuous Integration system that includes both software and hardware components.- Contribute to building a strong team of DevOps Engineers.- Design, build and maintain monitoring and logging for all systems including our proprietary hardware.- Apply security best practices at the cloud, operating system and application levels.- Build and maintain development and configuration management tools for our software and hardware components and systems.- Write and maintain custom Bash and Python scripts to increase system efficiency and lower the human intervention time on any tasks.What You Need for this Position- Expertise in Python a MUST!- Must have a strong Automation mindset.- Solid Linux Administration experience.- Solid Cloud experience, preferably AWS.- Good knowledge of Network Infrastructure: routers, switches, Firewalls, VPN, DNS, TCP, UDP etc.- Automation/configuration management using either Chef, Puppet or Ansible.- Experience with virtualization and containerization: VMware, VirtualBox, Docker.- Experience with logging and monitoring systems.- Comfortable working in a Linux environment: Ubuntu, RedHat, Fedora, CentOS- Strong knowledge of bash and Python scripting for automation.- Knowledge of git, Jira and Jenkins.- Ability to use open source technologies and cloud services- Knowledge of security best practices- Knowledge of OOP design and patterns is a plus- Comfortable in an Agile methodologySo, if you are a Senior DevOps Engineer (Python) with experience leading the automation, deployment and monitoring of a hybrid cloud infrastructure, please apply today!                                    ","['Devops', 'Continuous Automation', 'Continuous deployment', 'Linux System Administration', 'Amazon Web Services (AWS)', 'Network Administration', 'Configuration management (Chef/Ansible/Puppet/etc)', 'Jenkins', 'Bash', 'Python']",150000,225000,187500.0,https://www.cybercoders.com/senior-devops-engineer-python-job-415911
Data Engineer,Software Development Engineer in Test,San Francisco,CA,37.7749295,-122.4194155,"If you are a Software Development Engineer in Test with experience automation, please read on!Job Title:Software Development Engineer in TestLocation: San Francisco, CASalary: $95- $130k + equity optionsThe Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a Senior Software Development Engineer in Test  to join our newest team, our cloud based team. Do you want to be a part of  a new team on a stable growing company? Do you want to test   cloud based applications? Then this is the job for you!!What You Will Be Doing-Implement automated testing as part of the SLDC to ensure the quality of every new software release-Provide detailed and timely results of regression and performance testing to developers so that root cause can be identified and corrected efficiently and without causing delays to release schedules-Collaborate with developers to identify bugs, issues and defects-Work with various teams to promote quality best practices, and standardization-Participate in the review of product design specifications and source code with other members of the engineering team, ensure the testability requirements are addressed in the design-Collaborate with other teams including Release Management, Product Management and product support teams for successful delivery of new featuresWhat You Need for this PositionRequirements:Bachelors degree in Computer Science or equivalent-At least 1-3 Years of experience in QA or Test automation- Programming experience - Experience with Selenium or Equivalent- Api testing- Linux- Knowledge of Distributed SystemsPluses: -Experience with Public Clouds- AWS/EC2/AZURE- Programming experience with Python, Ruby, JavaScript - Solid understanding of HTTP or Networking Concepts-Experience with Performance Testing -English required, German beneficialWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home optionsSo, if you are a Software Development Engineer in Test with experience, please apply today!                                    ","['Test Automation', 'Selenium', 'API Testing', 'Ruby/JavaScript/Python', 'Linux', 'HTTP', 'Public Clouds- AWS/EC2/AZURE']",95000,130000,112500.0,https://www.cybercoders.com/software-development-engineer-in-test-job-418240
Data Engineer,Full-Stack  Engineer,San Francisco,CA,37.7749295,-122.4194155,"If you are a Full-Stack  Engineer with experience, please read on!Job Title: Full-Stack  Engineer( hiring multiple roles)Location: San Francisco, CASalary: $100- $150k + equityThe Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a  Senior Software Engineer to join our newest team, our cloud based team. Do you want to develop and lead a new team on a stable growing company? Do you want to develop hadoop and cloud integration applications? Then this is the job for you!!What You Will Be Doing-Design, build and maintain distributed data processing components driving the core of our application stack-Integrate with our tools and cloud based platforms within the big data ecosystem (e.g. Spark, Tez, Azure HDI, Amazon EMR, RedShift, Google DataProc etc…)-Influence product strategy and help drive product roadmap while developing cloud native analytics features against multiple public cloud platforms-Design and develop new features and services to aid users in data discovery, data preparation and analytics use cases-Create strong internal relationships, train others and evangelize your findings and implications.-Use your expert coding skills across a number of languages from Java to SQL to GroovyWhat You Need for this PositionRequirements:Bachelors degree in Computer Science or equivalent1-3 Years of experience and knowledge of:- Java- Junit-JmeterPluses: - Hadoop, Big Data, or Data Processing - Cloud Data Technologies- AWS, ECR, AZURE, Redshift, EMR, etc- SQL on Hadoop-Python/ Go - Distributed Search- Elastic Search, Solr etc. - Large Scale Distributed Application Development- Experience building applications that are deployed or supported on the cloud- Experience transitioning an application from on premise to the cloudWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home optionsSo, if you are a Software Engineer with experience, please apply today!                                    ","['Java', 'SQL', 'React.JS', 'JavaScript', 'AWS']",100000,150000,125000.0,https://www.cybercoders.com/full-stack-engineer-job-421868
Data Engineer,Blockchain Smart Contracts Engineer,Portland,OR,45.5122308,-122.6587185,"If you are a Smart Contracts Engineer with experience, please read on!Located in Portland, OR, we are a fast growing startup with deep roots in energy, finance, and technology. Our company is building a platform to enable decentralized business models and innovative technologies related to energy, cleantech and utility systems. Our team has deep expertise in design, architecture, development, prototyping and testing of cutting-edge distributed energy, computing, and peer-to-peer distributed consensus networks. We build tools and develop projects to support and accelerate the proliferation of the distributed energy, utilities and computation sharing economy of the future.Through blockchain technology and our own innovative solutions, we’ve developed a permissioned data platform that creates localized energy marketplaces for transacting energy across existing grid infrastructure. We’re just beginning to uncover the potential this platform has to influence the energy model of the future, and already the possibilities seem endless.What You Will Be Doing- Develop Solidity smart contracts to run on the Ethereum public chain and private ethereum compatible blockchain- Employ an understanding of cryptography, including symmetric/asymmetric encryption (pub/priv key), symmetric encryption, and hash functions- Lead the development of smart contracts and the performance of blockchain integration with existing applications- Work in other areas of the team (front-end development, back-end development, etc) from time to time- Develop a custom ERC20 smart contract, provide input and technical support for token generation events- Develop frameworks and interfaces to support off-chain transactions and state channelsWhat You Need for this PositionRequired:- BS degree in an engineering or computer discipline or relevant certification- 5+ years software engineering experience- Demonstrated expertise with several of the following languages: Go, Javascript, Rust, Python, C/C++, Ruby- Experience developing Solidity Smart Contracts on Ethereum or Ethereum compatible platforms- Experience with Smart Contract development frameworks (e.g. Truffle)- Proficiency in Unix/Linux operating systems- Excellent knowledge of software engineering best practices (e.g. Agile software development, test-driven development, unit testing, code reviews, design documentation, etc…)- Experience with database infrastructure and access in Distributed Clouds or containerized environments preferred- Ability to work well with a distributed team- Excellent written, presentation, and verbal communication skills- History of working in startups or other fast-paced environmentsPreferred:- Familiarity with git and the git rebase workflow- Previous experience working in the energy or utility sectors- Experience contributing meaningfully to one or more open source projectsSo, if you are a Smart Contracts developer with experience, please apply today!                                    ","['Private Ethereum Compatible Blockchain', 'Ethereum Public Chain', 'solidity smart contracts', 'Go / Javascript / Rust / Python / C / C++ / Ruby', 'Mist / Geth / Truffle / Web3.js / Parity', 'ERC20 compatible token project', 'Distributed Clouds / Containerized Environments', 'Unix / Linux', 'GIT / GIT rebase workflow', 'Open Source Projects']",120000,150000,135000.0,https://www.cybercoders.com/blockchain-smart-contracts-engineer-job-422207
Data Engineer,Professional Services Engineer,San Francisco,CA,37.7749295,-122.4194155,"If you are a  Professional Services Engineer  with experience in Java, please read on!Job Title: Sales Engineer or Solution Architect or Professional Services Engineer Location: San Francisco, CASalary: $120- 160k+ commission plan+ equity optionsThe Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a   Professional Services Engineer  to join our newest team, our cloud based team. Are you interested in being part of a late stage start up that is launching a new product? Are you looking to drive successful client relationships? Then this is the job for you!!What You Will Be DoingResponsibilities:-Design, build and maintain distributed data processing components driving the core of our application stack- Integrate our platform with tools and cloud based platforms within the big data ecosystem (e.g. Spark, Tez, Azure HDI, Amazon EMR, RedShift, Google DataProc etc…)- Influence product strategy and help drive product roadmap while developing cloud native analytics features against multiple public cloud platforms-Design and develop new features and services to aid users in data discovery, data preparation and analytics use cases- Create strong internal relationships, train others and evangelize your findings and implications.- Use your expert coding skills across a number of languages from Java to SQL to Groovy- Interface with customers to gather requirements and articulate technical design of a solution to customer- Estimate efforts required to deliver a fully tested solution to customers, this may include integrations leveraging SDK, REST API’sWhat You Need for this PositionRequirements:Bachelors degree in Computer Science or technical field- At Least 3-5 years industry experience with Java and other JVM technologies- 3+ years experience developing distributed systems- Experience w/ cloud data technologies like EC2, EMR, RedShift, Azure HDI, Azure Data Lake- Experience with distributed data processing, in--memory technologies, data flow optimization, distributed search, cluster resource management, etc- Experience developing with SQL and RDBMS(s)- Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse technologies and techniques- Experience mentoring other developers- Strong communication and self-management skills.- Passion for working with data analytics, with focus on efficiency, simplicity and building high impact customer features.- Experience with Agile development teams and excellent interpersonal skills- Availability to travel to customer sites; 25% travelWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home optionsSo, if you are a Sales Engineer with experience, please apply today!                                    ","['Java', 'Customer Facing', 'Professional Services', 'Client Facing Development', 'Distributed Systems', 'Cloud/AWS/EC2/EMR/Redshift/Azure', 'SQL']",120000,160000,140000.0,https://www.cybercoders.com/professional-services-engineer-job-424120
Data Engineer,Lead UI Engineer,San Francisco,CA,37.7749295,-122.4194155,"If you are a Lead UI Engineer with experience, please read on!Job Title: Lead UI EngineerLocation: San Francisco, CASalary: $150- $180k + equityThe Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a Lead UI Engineer to join our newest team, our cloud based team. Do you want to develop and lead a new team on a stable growing company? Do you want to develop hadoop and cloud integration applications? Then this is the job for you!!What You Will Be Doing-Create sophisticated, efficient, and visually pleasing interfaces for a web-based software products-Design, build and maintain reusable, stable and well-tested UI components-Evaluate requirements and initial mock-ups for feasibility and estimates of effort-Make technology recommendations that support optimal construction, maintenance, and performance-Help define, maintain, implement, and enforce style guides, standards, and best practices for UI development-Work within a cross-functional, agile team delivering high quality product features -Product development of a  web-based analytics/BI/visualization platformWhat You Need for this PositionRequirements:Bachelors degree in Computer Science or equivalentAtleast 3 Years of experience and knowledge of:- UI Development- JavScript/ CSS/ HTML5- Product development in web-based analytics/BI/ or visualization- Single page applications- Experience working with a large codebasePluses: - with Hadoop or cloud based applications- React or ReduxWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home optionsSo, if you are a Lead UI Engineer with experience, please apply today!                                    ","['Product Development', 'Web based analytics/BI/Visualization', 'UI', 'JavaScript', 'CSS', 'HTML5']",150000,175000,162500.0,https://www.cybercoders.com/lead-ui-engineer-job-425591
Data Engineer,"Mechanical Engineer - Solidworks, UAV, Drones!!!",San Diego,CA,32.715738,-117.1610838,"Based in San Diego, we are an innovative drone company that is disrupting the world of Unmanned Aerial Systems. We specialize in developing easy to use, aerodynamic aircraft systems, built to withstand harsh weather environments and tailored for mission critical applications. Due to the growth and demand for our services, we are in need of a Mechanical Engineer who can work can work with limited supervision and who has experience working with UAV systems or lightweight robotic systems.What's In It for You- Base salary $65K-$90K! - Competitive Benefits Package!What You Will Be DoingTypical Primary Tasks:- Develop and test concepts for UAV systems- This will include detail design and analysis of structural components, testing these components- Perform design verification testing, validate the analysis, document results and validation in reports- Duties primarily focus on structural components such as wing, fuselage and tails, but can be expanded to other subsystem: electro-mechanical design and integration, flight control mechanisms, stress analysis, thermal analysis, prototype hardware development. Other duties include:- Developing manufacturing drawings and bills of materials for components and assemblies using industry-drafting standards- Supporting design reviews, assisting project managers with the planning and scheduling of engineering work- Supporting manufacturing & suppliers with the production of components & assembliesWhat You Need for this Position- Hands on design/build experience; UAV experience-  Demonstrated competence in designing composite aerospace structures and manufacture processes-  Demonstrated competence in aircraft engineering processes and design/analysis tools-  Demonstrated competence to solve basic structural statics and dynamics problems-  Capable of researching and re-engineering to propose alternative solutions to fairly complex issues-  Able to develop engineering equations to solve problems, and clearly articulate assumptions, boundary conditions, inputs and outputs when using design tools-  Knowledge of appropriate design and simulation tools and validation techniques- Proficient at Solidworks- Able to excel in a fast paced, deadline-driven environment, where small teams share a broad variety of duties- Can work with defined requirements to complete tasks with minimal supervision- Good written and verbal communication skills and able to communicate effectively with intended audience, able to articulate solutions- Good interpersonal skills and able to work well with others across disciplinesSo, if you are a Mechanical Engineer with experience, please apply today!                                    ","['UAV', 'Drone', 'Mechanical testing', 'Soldering', 'data acquisition', 'Electro-mechanical sub-assemblies/assemblies', 'AutoCAD', 'LabView', '3D CAD', 'SolidWorks']",Unknown,Unknown,Unknown,https://www.cybercoders.com/mechanical-engineer-solidworks-uav-drones-job-384742
Data Engineer,Senior Software Development Engineer - $200k +,Seattle,WA,47.6062095,-122.33207079999998,"If you are a Senior Software Development Engineer with API expertise, please read on!An exciting opportunity with a fast-growing eCommerce analytics company in Seattle, WA. awaits. Due to growth and demand for our services, we are in need of hiring a Software Development Engineer with back end experience who possesses strong technical experience with at least one modern programming language, Java, C#, Node.js, React,  AWS, ElasticSearch, and MongoDB.  If you are interested in joining a dynamic team of talented individuals who are pushing the envelope in an emerging industry, then apply immediately.What You Will Be DoingYou will bring your technical skills and experience in developing professional-grade software and we will help you get up to speed quickly on our systems and technologies. You can expect to become a fully functioning member of our engineering team within a few short weeks along with owning new features of the product from start to finish.What You Need for this PositionMore Than 5 Years of experience and knowledge of:- API development- C#, Java, or Python- AWS : Redshift, S3, SQS, SNS, or Docker- REACT- Node.js- Agile Methodologies- Elastic SearchWhat's In It for You$160k-$200k (DOE)100% full medical benefitsCatered LunchCollaborative Team EnvironmentSo, if you are a Senior Software Development Engineer with API experience, please apply today!                                    ","['API Development', 'Large Data Sets', 'C#', 'Java', 'Python', 'AWS', 'REACT', 'Node.js', 'Agile Methodologies', 'elastic search']",160000,200000,180000.0,https://www.cybercoders.com/senior-software-development-engineer-200k-job-419329
Data Engineer,Senior Software Development Engineer - $200k +,Seattle,WA,47.6062095,-122.33207079999998,"If you are a Senior Software Development Engineer with API expertise, please read on!An exciting opportunity with a fast-growing eCommerce analytics company in Seattle, WA. awaits. Due to growth and demand for our services, we are in need of hiring a Software Development Engineer with back end experience who possesses strong technical experience with at least one modern programming language, Java, C#, Node.js, React,  AWS, ElasticSearch, and MongoDB.  If you are interested in joining a dynamic team of talented individuals who are pushing the envelope in an emerging industry, then apply immediately.What You Will Be DoingYou will bring your technical skills and experience in developing professional-grade software and we will help you get up to speed quickly on our systems and technologies. You can expect to become a fully functioning member of our engineering team within a few short weeks along with owning new features of the product from start to finish.What You Need for this PositionMore Than 5 Years of experience and knowledge of:- API development- C#, Java, or Python- AWS : Redshift, S3, SQS, SNS, or Docker- REACT- Node.js- Agile Methodologies- Elastic SearchWhat's In It for You$160k-$200k (DOE)100% full medical benefitsCatered LunchCollaborative Team EnvironmentSo, if you are a Senior Software Development Engineer with API experience, please apply today!                                    ","['API Development', 'Large Data Sets', 'C#', 'Java', 'Python', 'AWS', 'REACT', 'Node.js', 'Agile Methodologies', 'elastic search']",160000,200000,180000.0,https://www.cybercoders.com/senior-software-development-engineer-200k-job-421587
Data Engineer,Senior Software Development Engineer - $200k +,Seattle,WA,47.6062095,-122.33207079999998,"If you are a Senior Software Development Engineer with API expertise, please read on!An exciting opportunity with a fast-growing eCommerce analytics company in Seattle, WA. awaits. Due to growth and demand for our services, we are in need of hiring a Software Development Engineer with back end experience who possesses strong technical experience with at least one modern programming language, Java, C#, Node.js, React,  AWS, ElasticSearch, and MongoDB.  If you are interested in joining a dynamic team of talented individuals who are pushing the envelope in an emerging industry, then apply immediately.What You Will Be DoingYou will bring your technical skills and experience in developing professional-grade software and we will help you get up to speed quickly on our systems and technologies. You can expect to become a fully functioning member of our engineering team within a few short weeks along with owning new features of the product from start to finish.What You Need for this PositionMore Than 5 Years of experience and knowledge of:- API development- C#, Java, or Python- AWS : Redshift, S3, SQS, SNS, or Docker- REACT- Node.js- Agile Methodologies- Elastic SearchWhat's In It for You$160k-$200k (DOE)100% full medical benefitsCatered LunchCollaborative Team EnvironmentSo, if you are a Senior Software Development Engineer with API experience, please apply today!                                    ","['API Development', 'Large Data Sets', 'C#', 'Java', 'Python', 'AWS', 'REACT', 'Node.js', 'Agile Methodologies', 'elastic search']",160000,200000,180000.0,https://www.cybercoders.com/senior-software-development-engineer-200k-job-426050
