Search,Title,Location,Cities,States,Latitude,Longitude,Description,Skills,Min_Salary,Max_Salary,Mean_Salary,URL
Data Scientist,Data Scientist - Python & Machine Learning,"San Mateo, CA",San Mateo,CA,37.562991700000005,-122.32552539999999,"If you are a Data Scientist with Python experience, please read on!Based in San Mateo, CA - We are a well-funded, VC-backed startup inventing predictive analytics for healthcare by leveraging the power of Artificial Intelligence! Our flagship Data-as-a-Service (DaaS) product is an enterprise-grade, individual-to-population predictive analytics solution powered by AI. We've had some early success and are looking to greow the team!Our team is comprised of about 30 employees, 7 of which being on our Data Science team. We're looking to bring on experienced Data Scientists who are interested in using AI to help fight disease!Top Reasons to Work with Us- We're offering a great comp package including base salary, full medical benefits, equity, and more!- Your work will be helping millions all over the world- As an earlier member of this startup, there's a lot of room for growth, career progression, and ability to make a large impact.What You Need for this PositionMUST HAVE EXPERIENCE:- Python experience: specifically– pandas, numpy, scipy, sklearn- Machine learning experience – Lasso regression, random forest, deep net models- Metrics like precision/recall curvesPREFERRED EXPERIENCE:- Medical Informatics (ICD, CPT, LOINC, NDC, RxNorm, FHIR, HL7)- Apache Spark experience- AI experienceSo, if you are a Data Scientist with experience, please apply today!                                    ",['Machine LearningPythonpandasnumpyScipysklearnMedical InformaticsApache Spar'],130000,175000,152500.0,https://www.cybercoders.com/data-scientist-python-machine-learning-job-416610
Data Scientist,Data Scientist ** TS/SCI Clearance Required**,"Chantilly, VA",Chantilly,VA,38.8942786,-77.43109919999998,"If you are a Data Scientist with TS/SCI Clearance looking to grow your career, this opportunity is for YOU!What You Will Be Doing6+ years of Modeling Analysis experience for the Intelligence CommunityExperience with Verification and Validation (IV&V)Experienced in developing data models to meet the requirements for the Intelligence Community.Active TS/SCI with PolygraphWhat You Need for this PositionMore Than 5 Years of experience and knowledge of:- analyzing and interpreting complex digital data- database- date wrangling- data VisualizationWhat's In It for YouUnited Healthcare401K MatchingPaid Time OffBonuses! DentalVisionLife InsuranceLong/Short Term Disability Health Savings Account.Candidates who answer the application questions will receive priorityTo schedule your interview call today 949.333.3376 or email your resume (word format) directly to chelsea.brister@cybercoders.com                                    ",['analyze and interpret complex digital dataDatabasedate wranglingData Visualizatio'],100000,150000,125000.0,https://www.cybercoders.com/data-scientist-ts-sci-clearance-required-job-418048
Data Scientist,Data Scientist ** TS/SCI Clearance Required**,"Alexandria, VA",Alexandria,VA,38.804835499999996,-77.0469214,"If you are a Data Scientist with TS/SCI Clearance looking to grow your career, this opportunity is for YOU!What You Will Be Doing6+ years of Modeling Analysis experience for the Intelligence CommunityExperience with Verification and Validation (IV&V)Experienced in developing data models to meet the requirements for the Intelligence Community.Active TS/SCI with PolygraphWhat You Need for this PositionMore Than 5 Years of experience and knowledge of:- analyzing and interpreting complex digital data- database- date wrangling- data VisualizationWhat's In It for YouUnited Healthcare401K MatchingPaid Time OffBonuses! DentalVisionLife InsuranceLong/Short Term Disability Health Savings Account.Candidates who answer the application questions will receive priorityTo schedule your interview call today 949.333.3376 or email your resume (word format) directly to chelsea.brister@cybercoders.com                                    ",['analyze and interpret complex digital dataDatabasedate wranglingData Visualizatio'],100000,150000,125000.0,https://www.cybercoders.com/data-scientist-ts-sci-clearance-required-job-418057
Data Scientist,"Data Scientist (R, Python, & SQL)","New York City, NY",New York City,NY,40.7127753,-74.0059728,"If you are a Data Scientist with experience, please read on!  You will work alongside our clients to help build DS applications from conception into completion.  an ideal candidate will feel confident meeting with clients and informing of the various modeling techniques associated with their account.What You Will Be Doing- Construct end-to-end data flows from raw data to predictions- Crunch, analyze and investigate on any kind of data- Explore new machine learning algorithms- Build attractive visualizations- Communicate results to non-technical colleagues and clients- Provide data science expertise to sales, marketing and R&D teamsWhat You Need for this Position- 2+ years experience with R or Python- 2+ years experience with predictive modeling- Familiarity with data visualization in R or Javascript- Understanding of relational data or SQL- French is not required and all European languages are appreciatedNICE-to-HAVE Skills- Experience with PySpark, SparkR or Scala- Experience developing WebApps- Experience building APIs- Experience with HDFS and NoSQL databases (MongoDB, Cassandra, etc)What's In It for You- Extremely competitive salary- Equity- Opportunity for a 2-month exchange to another other offices (Paris, London, NY, San Francisco)- Attending and presenting at big data conferences- Startup atmosphere: Free foods and drinks, foosball, regular social gatherings and moreSo, if you are a Data Scientist with experience, please apply today!                                    ",['Data Science or EngineeringPythonRMachine LearningData MiningHadoopSQLJavaSPARKScal'],100000,175000,137500.0,https://www.cybercoders.com/data-scientist-r-python-sql-job-425148
Data Scientist,"Data Scientist (Insurance) - Python, SAS, GLM","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,"If you are a Data Scientist with experience, please read on!A million people a year die in car collisions around the world. That number should be zero. You can help us create a new insurance company that uses the latest technology and data science methods to save lives by preventing car collisions before they happen. We are a San Francisco startup in the financial district that is well funded.What You Will Be DoingWe're seeking someone to build and support critical backend systems and services that are core to our business. This includes the rewards system that will be used to increase driver safety, designing APIs, creating/managing databases, and writing automated test suites.General tools you build will be open sourced and will ideally be consumed by the greater community.What You Need for this Position- This role will require the candidate to be extremely hands on with building models and data driven tools. Past experience implementing complex data-driven solutions is required- Advanced Python skills. Should be familiar with Python’s scientific computing ecosystem- Advanced SAS skills. Should be familiar with SAS best practices- Deep experience with GLMs as well as modern machine learning methods- Actuarial science is a plus, but is not requiredWhat's In It for You- Top market salary- Your own office overlooking downtown SF- Healthy, catered meals daily- Initial funding $35 Million (funded by $100B/yr Fortune 500 company)- Make a difference and save lives!So, if you are a Data Scientist with experience, please apply today!                                    ",['PythonSASGLMActuarial Scienc'],200000,350000,275000.0,https://www.cybercoders.com/data-scientist-insurance-python-sas-glm-job-426148
Data Scientist,"Sr.  Machine Learning Data Scientist - Big Data, Visualization","Berkeley, CA",Berkeley,CA,37.87159260000001,-122.272747,"Located in beautiful Berkeley, CA, we are a Data Science as a Service (DSAAS) working with the top healthcare organizations in the U.S. on a national scale (Cigna, Blue Shield, Kaiser, etc). We have doubled our team in the past year and are looking for multiple members to handle our needs. If you have a passion for healthcare, data science, and big data, join us today.Top Reasons to Work with Us- HUGE room for Growth- Very Competitive Salary- Great Work/Life BalanceWhat You Will Be DoingInform product strategy, influence the product roadmap, and guide product decisions by: •Accessing and analyzing rich healthcare data to generate insights and make proactive recommendations. •Formulating success metrics for optimizing healthcare resources and patient experience, creating visualizations to monitor them. •Designing and analyzing experiments to test new ideas for optimizing improving our client's precious resources. •Developing models and data-driven solutions that add material insight to our clients understanding of their business and their business environmentWhat You Need for this PositionPlease note - Machine Learning and Big Data experience at advanced levels are required. •Minimum 2-5 years outside of PhD/Masters work working as a Data Scientist or Fellow.  •PhD or Masters in a quantitative discipline: Computer Science, Statistics, Applied Mathematics, Operations Research, Engineering  •Machine Learning •Big Data (Hadoop/HDFS, Pig, Hive, etc)•Visualization/Tableau •Strong programming experience in Python or RWhat's In It for YouFor your hard work, you will be rewarded with a strong compensation package that includes a competitive base salary (D.O.E), excellent medical, dental and health benefits and other cool perks.Interviews are ongoing so, please FULLY COMPLETE THE APPLICATION QUESTIONS INCLUDING THE SELF ASSESSMENT ASAP! Complete applications will receive priority!                                    ",['Python/R/JuliaPredictive Modeling and AnalyticsMachine LearningBig Data - Hadoop/Pig/Hive/SimilarVisualization/TableauHealthcare Analytic'],Unknown,Unknown,Unknown,https://www.cybercoders.com/sr-machine-learning-data-scientist-big-data-visualization-job-399745
Data Scientist,"Lead Data Scientist - CNN, Deep Learning - RELOCATION OFFERED!","West Hollywood, CA",West Hollywood,CA,34.0900091,-118.3617443,"Are you an Expert with Convolutional Neural Networks?Do you have Tensorflow experience?If you said yes to the above questions, keep reading! We are a new, well-funded startup in West Hollywood, CA, using  Deep Learning to solve longstanding problems in the biology field. We are looking to bring on an a Lead Data Scientist who is a CNN Expert to our team ASAP!WE WILL RELOCATE THE RIGHT CANDIDATE!What You Need for this Position- PhD, or published CNN expert- Convolutional Neural Networks- Deep Learning - TensorflowPlus Skills! (not required)+ RNN+ General Adversarial Networks or Autoencoders+ Reinforcement Learning+ Biology/Medical Related Skill SetSo, if you are a Lead Data Scientist who is a CNN Expert, please apply today!Or, send your resume directly to Stephanie.Cluney@CyberCoders.com                                    ",['Machine LearningDeep LearningData Scienceneural networksTensorflowReinforcement LearningCNNRN'],150000,250000,200000.0,https://www.cybercoders.com/lead-data-scientist-cnn-deep-learning-relocation-offered-job-370033
Data Scientist,Data Scientist - Medical Informatics & Disease Prediction,"San Mateo, CA",San Mateo,CA,37.562991700000005,-122.32552539999999,"If you are a Data Scientist with Python experience, please read on!Based in San Mateo, CA - We are a well-funded, VC-backed startup inventing predictive analytics for healthcare by leveraging the power of Artificial Intelligence! Our flagship Data-as-a-Service (DaaS) product is an enterprise-grade, individual-to-population predictive analytics solution powered by AI. We've had some early success and are looking to greow the team!Our team is comprised of about 30 employees, 7 of which being on our Data Science team. We're looking to bring on experienced Data Scientists who are interested in using AI to help fight disease!Top Reasons to Work with Us- We're offering a great comp package including base salary, full medical benefits, equity, and more!- Your work will be helping millions all over the world- As an earlier member of this startup, there's a lot of room for growth, career progression, and ability to make a large impact.What You Need for this PositionMUST HAVE EXPERIENCE:- Python experience: specifically– pandas, numpy, scipy, sklearn- Machine learning experience – Lasso regression, random forest, deep net models- Metrics like precision/recall curvesPREFERRED EXPERIENCE:- Medical Informatics (ICD, CPT, LOINC, NDC, RxNorm, FHIR, HL7)- Apache Spark experience- AI experienceSo, if you are a Data Scientist with experience, please apply today!                                    ",['Machine LearningPythonpandasnumpyScipysklearnMedical InformaticsApache Spar'],130000,175000,152500.0,https://www.cybercoders.com/data-scientist-medical-informatics-disease-prediction-job-418408
Data Scientist,Data Scientist - Fully Automated Risk Control Engine!,"San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,"Based in the Financial District in SF, we are a data-driven fintech company with a focus on real estate investing and borrowing. We provide easy and quick services to borrowers, foreign investors, and experienced real estate developers who need capital to acquire, renovate, and flip residential real estate or multi-family properties.Currently, we are looking to bring on board a Data Scientist who will help us build the most important background models. If you would like to help us construct a fully automated risk control engine, we would love the time to tell you more about this amazing opportunity!Top Reasons to Work with Us1. Early stage company that is VERY profitable already - Get in at the ground level!2. Autonomy 3. Bring ideas to life - Voice will be heard!4. Expand and hone your skill set in other areas such as Connected Devices, Blockchain, etc.What You Will Be Doing1. Construct a fully automated risk control engine with data analysis, machine learning, and blockchain, we are building a 100% standardized online loan application and approval service platform, providing loan service to all users in the US and overseas. 2. Help build the most important background models. 3. Acquire data about real estate properties from the Internet to build borrower credit analysis model, property valuation model, and risk pricing model to help us provide the best service to our users. 4. Work with Product Management and Engineering, you'll guide A/B test design design complex models to drive an understand of traffic and our site users, analyze results, automate manual processes, promote self-service analytics through Tableau, uncover insights, and inform key decisions that directly impact our growth. 5. Drive high impact business value through deriving insights from data. Build and automate sophisticated mathematical models. Play with massive data sets from various sources to uncover surprising truths and opportunities. Your analyses and models will be used to make major decisions about the direction of our core technology. 6. Translate ideas and theory into data informed solutions that the business can use to grow.What You Need for this Position Bachelor's degree in Mathematics, Statistics, Economics, CS, Engineering or a hard science.- 1-4 years of professional experience- Python (building models)- Spark or Hadoop (Big data processing)- Scikit-learn for machine learning - NOT required but HIGHLY preferred.- Statistical & mathematical modeling- Knowledge about regression and random forest machine learning modelsNice to have: - HBase- Kafka - SQL- Tableau- Advanced degree- Flask/Django- AWSWhat's In It for You1. Competitive Salary2. Comprehensive Benefits3. PTO4. Equity5. AutonomySo, if you are a Data Scientist with 1 to 5 years of professional experience, please apply today!                                    ",['PythonSQLTableauSPARKhBaseKafkaStatistical/Mathematical ModelingNoSQLscikit-learnHadoo'],Unknown,Unknown,Unknown,https://www.cybercoders.com/data-scientist-fully-automated-risk-control-engine-job-420072
Data Scientist,"Lead Data Scientist - SAS, R, Hive/Pig, Hbase","Foster City, CA",Foster City,CA,37.558546500000006,-122.2710788,"Our Advanced Analytics and Emerging Technologies team is currently in need of a Senior Data Scientist to help us, as an organization, make smarter, more insightful decisions. This is a perfect opportunity to become a part of an innovative and energetic team that solves critical problems across a large, growing organization.What You Need for this PositionEducation plus Experience:- 8+ years experience in advanced analytical/Data Science with BS in Statistics, Applied Mathematics or closely related  degree. - 6+ years experience in advanced analytical/Data Science with MS in Statistics, Applied Mathematics or closely related degree.- 4+ years experience in advanced analytical/Data Science with PhD in Statistics, Applied Mathematics or closely related degree.Must have experience:- Excellence in understanding of statistical algorithms and machine learning techniques.- Excellence in pattern recognition and predictive modeling skillsMust Have Technical experience:- Expertise with common data science tool kits, such as SAS, R, etc. - Expertise with data visualization tools.- Expertise with NoSQL databases, such as HBase- Expertise with query languages such as SQL, Hive, Pig.- Expertise in scripting and programming skills using Python.What's In It for YouExceptional Total compensation plan (401K w/ Co. Match/Contribution, multiple medical plan options, Bonus opportunity and more!)Are you a fit? If so, please send your resume to reggie.panis@cybercoders.com and thuan.lee@cybercoders.com                                    ",['Pattern RecognitionPredictive ModelingNoSQL datastoresHadoop / Pig / Spark / HiveStatistical/Machine Learning AlgorithmsHadoop / MapReduce / R / SAS / SPSSManufacturin'],130000,160000,145000.0,https://www.cybercoders.com/lead-data-scientist-sas-r-hive-pig-hbase-job-420928
