Search,Title,Description,Skills,Location,Cities,States,Latitude,Longitude,Min_Salary,Max_Salary,Mean_Salary,URL
Data Engineer,Software QA & Python Developer,"Based in Denver, CO , we are a leading tech company who has revolutionized the global warranty industry. To name a few, our clients include Amazon, Target,  and Costco. Due to growth and demand for our services, we are in need of hiring a Python Developer  who possesses excellent experience with writing Python code with deep knowledge of Closure & Decorator, Data Structures, JSONBuddy, JSON Ana and testing .  This is a 6 month+ contract that may be extended.If you are interested in joining an innovative company that pushes the envelope in the global warranty industry, and definitely cares about providing a great working environment (please see below) for its employees, then apply immediately!!We are staffing up a team that will be responsible for augmenting our integrations with one of our top merchants. Currently, we have a huge presence and want to continue to build on our successes. We are looking for a talented, energetic Python Developer for our team.If you are a Python Developer with experience, please read on!What You Need for this PositionMore Than 5 Years of experience and knowledge of:•Python•Closure & Decorator• Data Structures•  JSONBuddy• JSON Ana• NOSE Testing• Pie Testing• Unit Testing• API TestingNice to have:•Janko•SeleniumWhat's In It for You•Working for a company voted ""Best Places to Work"" •Not feeling stuck or bored! This role has exposure to many different parts of the business, making transitioning easy...we work on developing careers based on what people enjoy!• Respect for your work-life balance•Company activities include happy hours, winery/brewery trips, picnics in the park, 5k running events for charities, to just name a few!So, if you are a Python Developer with experience, please apply today!                                    ","Python, closure, decorator, Data Structures, JSONBuddy, JSON Ana, NOSE Testing, Pie Testing, Unit Testing, API Testing","Denver, CO",Denver,CO,39.7392358,-104.990251,Unknown,Unknown,Unknown,https://www.cybercoders.com/software-qa-python-developer-job-416690
Data Engineer,Full-Stack Developer (C# and .NET),"If you are a Full-Stack Developer (C# and .NET) with at least 2 years experience, please read on!We are a well funded growing company that is looking for a Full-stack Engineer who can come in and solve our Mobile and Payment problems with our extremely talented team.What You Will Be Doing-Develop RESTful API's-Work closely with team members for debugging issues and determining root cause.-Work to create Data Models through AGILE methodologies -Proficient with both HTML and CSS, along with an impressive track record of creating high-quality user interfaces-Manage SQL Databases and Work within UNITY-Strong JavaScript skills and experience with at least one major JavaScript framework-Working within DockerWhat You Need for this PositionCollege experience and knowledge of:- C#- ASP.NET- JavaScript- T-SQL- JQuery- Data Modeling- Unity- Docker- RESTful- IISSo, if you are a Full-Stack Developer (C# and .NET) that wants to work with an extremely fast growing company, please apply today!                                    ","C#, ASP.NET, JavaScript, T-SQL, JQuery, Data Modeling, Unity, Docker, RESTful, IIS","Charlotte, NC",Charlotte,NC,35.2270869,-80.8431267,Unknown,Unknown,Unknown,https://www.cybercoders.com/full-stack-developer-c-sharp-and-dot-net-job-420132
Data Engineer,DBA/DB Engineer (SQL Server),"If you are a DBA/DB Engineer (SQL Server) with experience, please read on!!!Top Reasons to Work with UsCompetitive salaryBonusBenefitsCasual work environmentStanding DesksGreat chairsGym in office at no cost (open all day)Full-size kitchenJunior Level OK - we want a long-term team memberReally great close-knit teamWhat You Will Be DoingWorking with all things SQL Server:QueriesScriptingMigrationsData WarehousingAnalyticsCashing (we use Reddis)Working with SSIS, SSASWhat You Need for this PositionSkillsets we are looking for you to be proficient in (if you don't have everything, we can train you!):Expert level proficiency with SQL ServerScripting experience with SQLSQL QueriesAzure ExperienceCashing (Reddis)NoSQLCosmosDBMongoDBETLPowerBIC#PythonWhat's In It for You- Vacation/PTO- Medical- Dental- BonusSo, if you are a DBA/DB Engineer (SQL Server) with experience, please apply today!                                    ","Queries, Scripting, Data Warehousing, Cloud, SQL Server, ETL, Ssis, SQL, MongoDB, Cosmos DB","Boca Raton, FL",Boca Raton,FL,26.3683064,-80.1289321,85000,110000,97500.0,https://www.cybercoders.com/dba-db-engineer-sql-server-job-420392
Data Engineer,Lead Software Engineer,"If you are a Sr. or Lead Software/Platform Engineer, please read on!Based in Mountain View, Ca we are a well-funded Artificial Intelligence & Real-Time Imaging start-up that has support from some of the top marquee investors in all of Silicon Valley. We deliver actionable economic and market driven intelligence through our software platform which analyzes large chaotic sets of geo-spatial data...this analytics platform is extremely powerful and has important implications for highly monetized industries! On top of that, we have been listed as a top 50 company leading the artificial intelligence revolution. Pretty cool right?Top Reasons to Work with Us1. You will join a Start-up that is gaining a lot of attention, in a close-knit engineering team that is building a never before seen product.2. As a member of the leadership team, you will quickly become an integral part of the product direction and company mission.3. We just closed a significant round of funding, which we are using to build out our team and enhance our product. This is where you come in!What You Need for this PositionMinimum Requirements:- Bachelor's Degree in Computer Science or a related quantitative field- 3-7 years' of professional experience in the development of a commercialized software platform- Coding proficiency in one of the following object oriented languages: Python, Java, C++, Golang- Understanding of Data Science, Machine Learning or Machine Vision- The desire to code daily (this is a lead role, not a people management role)Desired Experience:- Development experience at a big data analytic(s) or machine vision company- Full-stack engineering experience (D3 or similar front end data visualization frameworks is an added bonus)- Experience with sprint planning, leading code reviews, release planning, etc.- Familiarity with Continuous Integration and Automated Testing- Strong professional experience with MVC frameworksWhat You Will Be DoingYou will build out the architecture and lead in the development of our marquee software platform. You will code daily while leading and mentoring a team of 3-5 developers. You will interact with the back-end/platform team and understand how the server talks to the browser and how that impacts the client end. In addition, you will run code reviews, sprint & release planning and other meetings so that we can fit all of the pieces together into a fully functional and customized machine vision/artificial intelligence product. Our ideal candidate will have strong CS fundamentals, and understand how everything fits together in a modern MVC framework.What's In It for You- Competitive base salary- Annual bonuses- 401K- Stock options- Medical, dental & vision insurance- Life & disability coverage- Apple equipment- Catered lunches- Team happy hours- Easy commute via Caltrain- Flexible work environment/hours- Other perks...apply to find out!So, if you are a Sr./Lead Software Engineer who is up for this challenge, apply now or send your resume to me directly at Eric.Emenhiser@CyberCoders.comI look forward to working with you!                                    ","Data Analytics Platforms, Machine Learning, Machine vision, Python, Java, C++","Mountain View, CA",Mountain View,CA,37.3860517,-122.0838511,140000,175000,157500.0,https://www.cybercoders.com/lead-software-engineer-job-368493
Data Engineer,Lead Software Engineer,"If you are a Senior / Lead level Software Engineer or hand on manager with a desire to work with cutting edge technologies, please.... read on!Total  comp is between $250,000 - $325,000 DOE. We are aggressively growing our office in Seattle! Must be willing to relocateTop Reasons to Work with Us- You get to work in beautiful Seattle WA- We still have the tight-knit and fun things that come with a start-up but we are established enough that you won't experience the pressure and bootstrapped aspects that come from a start-up. - One of the most well-known companies in the world- Work on a highly scalable cloud based application- Smart Colleagues- Work on products that change the lives of consumers all over the worldWhat You Will Be Doing- Mentor and lead junior developers- Opportunity to use all our technologies from all over the company to build world class products.- You will be a part of a team working in Cloud, OO & AWS technologies- Build and maintain high-performance, fault-tolerant, scalable distributed software systems- Write code that is performant, secure, maintainable, clear, and concise- Improve the reliability and efficiency of our core systems- Code primarily in Java- Impact millions of customers- Must be open to relocating or live in a commutable distance from San Diego, Seattle, Detroit, or Santa CruzWhat You Need for this Position- Must be able to relocate to Seattle WA. We provide a generous relocation package.- Proficiency in at least one modern programming language (Java, C++, Python, or C# )- Experience developing scalable and complex distributed systems- Experience with web infrastructure, distributed systems, performance analysis, and/or large-scale data processing- Experience leading / mentoring development teams- Experience with software engineering best practices (e.g. unit testing, code reviews, design documentation)What's In It for YouFor your hard work you will be rewarded with an aggressive base salary and exception compensation package ranging from $155,000 - $165,000 DOE, and total comp north of $250,000 - $325,000, Sign on Bonuses, Publicly Traded Stock and more!So, if you are a team lead or Principal Level Engineer with excellent Object Oriented skills,  please apply today! You can also send me your resume directly to daniel@cybercoders.com                                    ","Java, Object Oriented, Data Structures, Algorithm Development, System Design/Development, Leading code reviews","Chicago, IL",Chicago,IL,41.8781136,-87.6297982,160000,325000,242500.0,https://www.cybercoders.com/lead-software-engineer-job-390983
Data Engineer,Senior Software Developer,"Based in downtown San Francisco, CA we are a VC backed startup focused on open source data analytics, DevOps, and IoT.  Our team is currently working with some of the latest technologies like React.JS and Golang and hoping to add 2-3 more people with the same tech passions!Top Reasons to Work with Us1. VC backed startup!2. Bleeding edge technology!3. Innovating IoT!What You Will Be DoingYou'll be responsible for creating  an open source application for visualizing data from time series database. These visualization tools form part of a multi-tiered product that will be used by individuals, teams, and organizations. This role will be very heavy on JavaScript, but will also involve some back-end development in Go.-Use ES6, React, Redux and Webpack to build our data visualization product-Test drive React with Jasmine-Assist with creating and maintaining our open-source, front-end libraries-Use Go to build a web serverWhat You Need for this PositionMin 3 years experience with modern JavaScript frameworks (React, AngularJS, Ember.js, Vue.js)Experience with TDD (Jasmine, Mocha, etc.) and testing React, specifically Interest in data visualization with JavaScript (D3, Dygraph, HTML Canvas, etc)Desire to start working with GolangExperience with API-driven, single page applicationsExtensive experience with Git HTML/CSSHave worked on teams or 3 or more developers, with experience pairingWhat's In It for You-Competitive Base Salary-Unlimited PTO-Commuter benefits (PARTIAL REMOTE)-Equity-100% Fully covered health benefits for you and your partner-Casual, startup environment w/game rooms-401(k)So, if you are a Senior Software Developer with experience in React, please apply today or send me your resume to Rachel.Hilton@CyberCoders.com                                    ","JavaScript, React.JS, Golang, Open Source, Data Visualization, TDD, API, GIT, D3, Jasmine","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,130000,150000,140000.0,https://www.cybercoders.com/senior-software-developer-job-413842
Data Engineer,Ruby on Rails Software Engineer,"We are a disruptive software company in the consumer education and services space that is seeking to change the way the general public perceives, learns about and uses technology. By investing in the consumer's knowledge, we hope to improve the quality of their lives through better functionality and more efficient outcomes.  We've raised over 75MM in funding and have an impressive leadership/founding team with a track record of success at companies like Apple, Target and Nike to guide us through.  The reception and adaption to our technology has been overwhelmingly positive, continues to grow and we are seeking out a talented Full Stack Ruby on Rails Engineer to add to the family. This position is eligible for 2 remote days per weekWhat You Will Be Doing-   Collaborate in an exciting, tech focused, challenging and rewarding environment-   Design and develop applications that spread the gospel of tech with the user experience as the top priority-   Grow and take ownership of your products and scalable architecture-   Challenge process and development norms by bringing your innovative ideas to the table, dailyWhat You Need for this Position-   B.S. in C.S., SW Engineering, Human Computer Interaction or related discipline-   2+ years of professional experience with Ruby as your primary language-   You are happy when whiteboarding data models-   You love user interfaces, workflows and the nuances of user experience-   TDD, you obsess over code quality-   You have the ability to excel in a self-managing environment Pluses: -   React and/or flux frameworks (Redux preferred)-   Previous experience with eCommerce, logistics, or SaaS-   Lean startup experience-   Agile -   A/B testing-   Redis and/or SidekiqWhat's In It for YouFor your hard work, you will be rewarded with a strong compensation package that includes a competitive compensation package, medical/dental/health benefits, Equity, unlimited vacation policy (we actually use it), daily exposure to the brightest minds in our industry and other cool perks.Interviews will be ongoing and candidates who fill out the complete application will receive priority. If this sounds like the opportunity you've been waiting for... we look forward to hearing from you!                                    ","RUBY, Data Modeling, Whiteboarding, Test Driven Development, JS Frameworks","Palo Alto, CA",Palo Alto,CA,37.4418834,-122.1430195,130000,160000,145000.0,https://www.cybercoders.com/ruby-on-rails-software-engineer-job-363639
Data Engineer,Software Engineer - Kafka Expert,"If you are a Software Engineer - Kafka Expert with experience, please read on!Have you ever wanted to work for a company that allows you to work in partnership with some of the biggest and most innovative companies out there? Have you ever wanted to work for a well established company with a global presence, a company that allows you to be creative and innovative while working on multiple projects and developing your skill set much more? If you are a Java rock star who is looking for an awesome opportunity with a company that is going to pay you well. Then this is the role for you. Send your resume to keith.ellis@cybercoders.comTop Reasons to Work with Us-Great Company Culture-Awesome Compensation package-Ton of innovative projects.-Chance to work with other brilliant individuals!What You Will Be Doing-Instrumental in driving Kafka implementation and engineering Kafka sizing, security, replication and monitoring-Implemented as a firm wide scalable service (Enterprise grade) -Good in Java and real time event stream processing -Integrated with Hadoop and familiar with Bigdata tools -Knowledgeable in technology infrastructure stacks a plus; including: Windows and Linux Operating systems, Network (TCP/IP), Storage, Virtualization, DNS/DHCP, Active Directory/LDAP,  cloud, Source control/Git, ALM toolsWhat You Need for this Position- Kafka- Data- Kafka implementation- Confluent Kafka- Java- SPARK- Scala- HadoopSo, if you are a Software Engineer - Kafka Expert with experience, please apply today!                                    ","Kafka, Data, Kafka implementation, Confluent Kafka, Java, SPARK, Scala, Hadoop","Los Angeles, CA",Los Angeles,CA,34.0522342,-118.2436849,Unknown,Unknown,Unknown,https://www.cybercoders.com/software-engineer-kafka-expert-job-411146
Data Engineer,"Software Development Engineer - ALL LEVELS, WILL RELOCATE","We are looking for talented Software Engineers of ALL LEVELS!  You can be new to the field, mid-level, Senior or an EXPERT!  We will relocate you from anywhere.  Simply put...all we care about.....is that you are TALENTED!Who are we?  Well....you can't miss us.  We are public, stable and a brand that every person with a mobile device, tv....KNOWS!  We have disrupted every category we enter.  This role is for our television/movies division. So if you want to disrupt television/movies as we know it....OH...and work on stuff that reaches the whole world - SKIP TO THE BOTTOM AND HIT APPLY!Top Reasons to Work with Us1. We will relocate.2. We are open to any candidate - ANYWHERE.3. We are looking for the brightest minds - experience is great, but not necessary!What You Will Be Doing- Contribute to an A++++ Engineer team- Passionate about delivering results- Impact millions of customers- Challenge yourself- Be CreativeWhat You Need for this Position- Java, C# or C++ - Data structures, algorithms, and object oriented design - Knowledge of design patterns - Proven large scale system design skills - Strong working knowledge of operating system fundamentals - Working knowledge of REST and RPC service patterns and other client/server interaction models - BSCS or Related DegreeDesired skills: - Experience with high throughput, multi-threaded systems - Experience implementing and consuming large scale web services - Fluency in programming languages beyond Java and C++ (e.g. Ruby, Python, Perl) - MSCS or Related DegreeWhat's In It for You- Competitive Compensation- Bonuses- Equity- Stock- Great Time off Policy- RelocationSo if you are a talented Software Engineer...APPLY NOW!                                    ","Java, C++, C#, Data Structures, Algorithms","Seattle, WA",Seattle,WA,47.6062095,-122.3320708,80000,200000,140000.0,https://www.cybercoders.com/software-development-engineer-all-levels-will-relocate-job-227792
Data Engineer,Senior Software Development Engineer - WILL RELOCATE,"We are looking for talented Senior Software Engineers from any stack!  We will relocate you from anywhere.  Simply put...all we care about.....is that you are TALENTED!Who are we?  Well....you can't miss us.  We are public, stable and a brand that every person with a mobile device, tv....KNOWS!  We have disrupted every category we enter.  So if you want to disrupt television/movies as we know it....OH...and work on stuff that reaches the whole world - SKIP TO THE BOTTOM AND HIT APPLY!Top Reasons to Work with Us1. We will relocate.2. We are open to any candidate - ANYWHERE.3. We are looking for the brightest mindsWhat You Will Be Doing- Contribute to an A++++ Engineer team- Passionate about delivering results- Impact millions of customers- Challenge yourself- Be CreativeWhat You Need for this Position- Java, C# or C++ - Data structures, algorithms, and object oriented design - Knowledge of design patterns - Proven large scale system design skills - Strong working knowledge of operating system fundamentals - Working knowledge of REST and RPC service patterns and other client/server interaction models - BSCS or Related DegreeDesired skills: - Experience with high throughput, multi-threaded systems - Experience implementing and consuming large scale web services - Fluency in programming languages beyond Java and C++ (e.g. Ruby, Python, Perl) - MSCS or Related DegreeWhat's In It for You- Competitive Compensation- Bonuses- Equity- Stock- Great Time off Policy- RelocationSo if you are a Senior Software Engineer...APPLY NOW!                                    ","Java, C++, C#, Data Structures, Algorithms","New York City, NY",New York City,NY,40.7127753,-74.0059728,150000,300000,225000.0,https://www.cybercoders.com/senior-software-development-engineer-will-relocate-job-288137
Data Engineer,"Senior Platform Engineer - Rails, Angular.js","If you are a Platform Engineer with Rails & Angular.js experience, please read on!Located in sunny West Los Angeles, CA, we are revolutionizing online marketing engagement for top brands around the world.  Our goal is to establish deeper connections with online consumers using a stronger and more direct approach.  We reach billions of eyes across the globe in an array of hot industries, from music and video to social gaming and sports. We're looking for a hungry for a Senior Platform Engineer to learn and grow within our razor-sharp technology team.What You Need for this Position- Bachelors of Science in Computer Science or related- Rails & Angular.js experience- Strong data modeling- Knowledge of web technology- Strong computer science fundamentals (design patterns, algorithms, etc.)- Hands-on development with object oriented and opensource languages- Passion for technology Desired skills:- Experience with the advertising industry, big data sets, frontend frameworks, SQL, and Ruby (without Rails) are all big pluses.What's In It for You- Competitive base salary- Great Benefits- Fun company events- Fully-stocked kitchen- Ability to wear jeans and a t-shirt- A fantastic atmosphere at our brand-new HQ (with awesome outdoor patio)- All the dogs you can pet!So if you are a Platform Engineer with Rails & Angular.js experience, apply today!                                    ","Rails, Angular.js, Data Modeling, Web Technologies, Advertising","Los Angeles, CA",Los Angeles,CA,34.0522342,-118.2436849,100000,160000,130000.0,https://www.cybercoders.com/senior-platform-engineer-rails-angular-js-job-191563
Data Engineer,Mobile Developer - High Growth Opportunity!,"If you are a Mobile Developer with iOS experience, please read on!Based in Reston, VA., we are an innovative cloud based mobile platform that specializes in powerful mobile apps for our well-known clients. Our mission is to revolutionize how work gets done. Due to growth and demand for our services, we are in need of hiring an iOS Developer who has knowledge of UX/UI standards and expertise with iOS development and Objective-C.If you are interested in joining an innovative cloud-based software service and mobile app platform revolutionizing how work gets done, pushes the envelope, and definitely cares about providing a great work environment for its employees, then apply immediately.Top Reasons to Work with UsNamed in Washington Journal as Best Places to WokrNamed one of the 10 must have business AppsCollaborative  environment fueled by innovationWhat You Will Be DoingDesign and build applications for the iOS platform Collaborate with a team to define, design, and ship new features Ensure the performance, quality, and responsiveness of applicationsWhat You Need for this PositionAt Least 3 Years of experience and knowledge of:- Objective-C- iOS Development- Core Data- Core Animation- APIPlus skills:-Swift-Cocoa-UX/UI standardsWhat's In It for You$120k-$140kequitybonus health benefitsSo, if you are a Mobile Developer with  iOS experience, please apply today!                                    ","Objective-C, iOS Development, Cocoa, Core Data, Core Animation, API","Reston, VA",Reston,VA,38.9586307,-77.35700279999999,120000,140000,130000.0,https://www.cybercoders.com/mobile-developer-high-growth-opportunity-job-428111
Data Engineer,Senior Software Engineer,"Known as a leader in our industry for decades, we're looking to expand our business and IT team due to an increase in demand for our products globally! We supply the largest technology, logistics, medical, industrial, government & other industries with an ever-expanding suite of products and solutions. As our business continues to expand, we need a sharp individual who understands the ins & outs of manufacturing IT, Software Development, Supply Chain Software, IT & Leadership to come in and help us take our company to the next level. If you have excellent experience as a senior C#/.Net developer delivering custom business solutions in a production environment, chances are we want to speak with you. We're poised to continue our growth throughout the year, come be a part of a rocket ship of a company!What You Will Be Doing- Developing software application / solutions, reporting, etc. in C#/.Net, SQL & related technologies- Manage projects from initiation through completion, including managing IT resources- Gathering requirements from ultimate end users - designing flow charts, resource req's & complete functional setup- Analyzing current practices, user issues, business requirements & recommending changes for processes, etc.- Managing change-control documentation for entire projects- Define, deploy change management practices & quality standards- Gather requirements, design solutions & transform into functional specs i.e. integration test plans,  unit test plans, user acceptance criteria & training req's for deployment- Coaching / training usersWhat You Need for this PositionMore Than 5 Years of experience, BS / BA degree in relevant area of study and knowledge of:- Business application development, ERP system & other application development in a .Net environment- Ideally will have some experience building applications in a Manufacturing, Supply Chain or Logistics Environment- Custom SW dev for web applications including tech like: HTML, MS SQL/SQL Server, Visual Studio, JavaScript, ASP.Net, Etc.- ERP system logic &  data modeling in an Operations IT environment- Ideally you're coming out of a Manufacturing, Supply Chain, Logistics, Order Management, Planning & Financials environment- This is a combo of hands on coding & leading/mentoring othersWhat's In It for You- Work in a great tight-knit environment with a ton of growth opportunities & chance for recognition- Top pay & perks- Make a huge impact on our companies bottom line, technical & business operations- Join a growing company, we've gone from 50 - 80 people in under 2 years.So, if you are a Head of IT or Business Leader with strong experience developing internal applications in a Microsoft Environment (Linux may be OK), strong leadership & some manufacturing or supply chain experience, please apply today!","C#, SQL, ASP.NET, ERP System Development, Visual Studio, JavaScript, Data Modeling, Manufacturing experience, Logistics Experience","Milpitas, CA",Milpitas,CA,37.4323341,-121.8995741,120000,150000,135000.0,https://www.cybercoders.com/senior-software-engineer-job-427306
Data Engineer,Lead/Senior Mobile Engineer (Android),"If you are a Lead/Senior Mobile Engineer with Android experience and like working on ground floor projects, please read on!We are one of the first companies focused by our mission to make people's lives better and help create an overall better society. Based in Santa Monica, a few blocks from the beach, we are committed to creating tools to make our everyday world better. We are a social community that lives up to what we say and dream of making our world a better place. We have combined the best talent from San Francisco/Bay Area, New York, Seattle and Los Angeles to build a world class team of engineers to build our consumer facing applications. We seek the best and brightest to join our vision of making a huge social impact today! If you are tired of building software applications that don't necessarily make our world a better place and want to part of something greater and put leave your name in history, join us Today!Top Reasons to Work with Us1. Make a Social Impact!2. Join a world class engineering team.3. Experience tremendous personal and professional success.What You Will Be DoingAs a Lead/Senior Mobile Engineer you will be responsible for the following;- Integrate a CI/CD pipeline to ensure quality deployments- Design and develop a module and scalable Swift application- Design scalable architecture for event and analytics handling- Architect a feature toggling system for robust testing (A/B)- Work cross functionally with other teams to ensure quick deploymentsSomeone who enjoys working in a team environment, building one of a kind tools and having fun is the right person for us!What You Need for this Position- Extensive experience developing mobile applications- Experience with Java- Experience architecture and development of Android applications- Experience with Java data persistence layers- Experience with third party libraries and automated test frameworks for Android- Experience with clean coding standards- Experience with consumer facing applications (social network, video mobile)- Strong understanding of design patterns and algorithms- Strong OOP experience- Experience with TDD or other test best practices is a plus!- Ability to multi-task and work in a team communicating with  designers and other developers- BS degree in Computer Science or other related engineering fieldWhat's In It for You- Competitive salary- Generous equity package- Benefits (Health, Dental, Vision)- 401K match- PTO- Holidays- Team events/outings- Lunch and Happy HourSo, if you are ready to make on your career as a Lead/Senior Mobile Engineer, Please Apply Today!                                    ","Java, Data persistence layers, Video mobile and social network applications, Android Development, Android SDK, Published Android Applications, Android Application Architecture, Android libraries, Android automated testing frameworks, Clean coding standards","Venice, CA",Venice,CA,33.9850469,-118.4694832,120000,160000,140000.0,https://www.cybercoders.com/lead-senior-mobile-engineer-android-job-410221
Data Engineer,Lead/Senior Mobile Engineer (Android),"If you are a Lead/Senior Mobile Engineer with Android experience and like working on ground floor projects, please read on!We are one of the first companies focused by our mission to make people's lives better and help create an overall better society. Based in Santa Monica, a few blocks from the beach, we are committed to creating tools to make our everyday world better. We are a social community that lives up to what we say and dream of making our world a better place. We have combined the best talent from San Francisco/Bay Area, New York, Seattle and Los Angeles to build a world class team of engineers to build our consumer facing applications. We seek the best and brightest to join our vision of making a huge social impact today! If you are tired of building software applications that don't necessarily make our world a better place and want to part of something greater and put leave your name in history, join us Today!Top Reasons to Work with Us1. Make a Social Impact!2. Join a world class engineering team.3. Experience tremendous personal and professional success.What You Will Be DoingAs a Lead/Senior Mobile Engineer you will be responsible for the following;- Integrate a CI/CD pipeline to ensure quality deployments- Design and develop a module and scalable Swift application- Design scalable architecture for event and analytics handling- Architect a feature toggling system for robust testing (A/B)- Work cross functionally with other teams to ensure quick deploymentsSomeone who enjoys working in a team environment, building one of a kind tools and having fun is the right person for us!What You Need for this Position- Extensive experience developing mobile applications- Experience with Java- Experience architecture and development of Android applications- Experience with Java data persistence layers- Experience with third party libraries and automated test frameworks for Android- Experience with clean coding standards- Experience with consumer facing applications (social network, video mobile)- Strong understanding of design patterns and algorithms- Strong OOP experience- Experience with TDD or other test best practices is a plus!- Ability to multi-task and work in a team communicating with  designers and other developers- BS degree in Computer Science or other related engineering fieldWhat's In It for You- Competitive salary- Generous equity package- Benefits (Health, Dental, Vision)- 401K match- PTO- Holidays- Team events/outings- Lunch and Happy HourSo, if you are ready to make on your career as a Lead/Senior Mobile Engineer, Please Apply Today!                                    ","Java, Data persistence layers, Video mobile and social network applications, Android Development, Android SDK, Published Android Applications, Android Application Architecture, Android libraries, Android automated testing frameworks, Clean coding standards","Venice, CA",Venice,CA,33.9850469,-118.4694832,120000,160000,140000.0,https://www.cybercoders.com/lead-senior-mobile-engineer-android-job-413100
Data Engineer,Senior Database Engineer - Java,"If you are an experienced Senior Java Developer with experience strong experience in database experience (preferably PostgreSQL), please read on!With multiple offices and campuses across the globe, we are an expanding enterprise SaaS CyberSecurity company with a growing, global presence, dedicated to threat management and security supporting the expanding B2B communication and content management ecosystem. We are expanding our strategic operations team in the Greater Boston area, supporting our Global Infrastructure across our domestic and international datacenters. If you have an excellent background in Java, PostgreSQL, Distributed Systems, and Multi-threading,  please read on. Additionally, this position requires strong knowledge of CI-CD best practices, large storage and file system internals, security & networking protocols, and preferably exposure to Big Data. If that's you, we'd love to speak with you!Top Reasons to Work with UsAWARD WINNING Culture + FOUNDATION ~$120 million in VC FundingEXCELLENT Compensation (Highly Competitive Base + MERIT BONUS) - We've got very solid YOY% GrowthFANTASTIC Location - Dynamic Campus in Greater Boston AreaINCREDIBLE SUITE of Benefits (Medical, Vision, Dental, GYM Benefits, 401K Match)What You Will Be Doing-Building high-performance, massively-scalable, always-available Cloud-based systems. - Participating in the architectural design, innovation and development of new services within the our platform- Developing, deploying and managing software across the full Continuous Delivery life-cycle. - Leading and mentoring other engineers as well as liaising with other parts of the business. - Work with the infrastructure team to optimize hardware and software integration. -Provide Hands-on problem solving with a willingness to do whatever it takes to complete an objective. -Wisely develop practical solutions, sometimes even at the expense of purity. -Plan and negotiate with peers to meet deadlines.What You Need for this Position-5-10 years of deep subject matter expertise in Java programming and runtime environments Expert knowledge developing and debugging distributed applications Solid experience with concurrency, multi-threading, server architectures, and distributed systems.  Outstanding Core Java development skills, understanding Java Ecosystems and internals.  Highly competent and deep knowledge in Core Java Libraries Confident development skills with relational databases ideally PostgreSQLThe ideal candidate would have knowledge in most of the following: Extensive knowledge of large storage systems, distributed storage systems and file system internals, Big Data highly advantageous Extensive knowledge of operating system internals, file system internals and memory management Knowledge of email messaging and security high advantageous  Working knowledge of Microsoft Windows Server environments  Experience with scripting languages like Ruby, Bash and/or PowerShell.  Experience with network programming and protocol including SOAP, REST, HTTP and raw TCP/IP sockets – highly advantageous.What's In It for You- Competitive Salary and Benefits- Bonus Structure- 401K Match- Outstanding PTO - Excellent BenefitsSo, if you are a talented Senior Database Engineer with world-class Java experience, please apply today!                                    ","PostgreSQL, Java, Distributed Systems, Core Java Libraries, Unit Testing, Big Data, File Systems, Ruby Scripting, Networking - SOAP - REST- HTTP- TCP/IP, SVN, or Git","Burlington, MA",Burlington,MA,42.5047161,-71.1956205,Unknown,Unknown,Unknown,https://www.cybercoders.com/senior-database-engineer-java-job-414408
